content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Keren sih dana apalagi kalau sudah Premium pengamanan nya tidak di ragukan lagi, kemarin saya hampir di hack orang Alhamdulillah bisa teratasi dengan baik. Tingkatkan lagi pengamanan untuk aplikasi DANA . Terimakasih",5,Positif,keren sih dana apalagi kalau sudah premium pengamanan nya tidak di ragukan lagi kemarin saya hampir di hack orang alhamdulillah bisa teratasi dengan baik tingkatkan lagi pengamanan untuk aplikasi dana  terimakasih,keren sih dana premium pengamanan nya ragukan kemarin hack orang alhamdulillah teratasi tingkatkan pengamanan aplikasi dana terimakasih,"['keren', 'sih', 'dana', 'premium', 'pengamanan', 'nya', 'ragukan', 'kemarin', 'hack', 'orang', 'alhamdulillah', 'teratasi', 'tingkatkan', 'pengamanan', 'aplikasi', 'dana', 'terimakasih']",keren sih dana premium aman nya ragu kemarin hack orang alhamdulillah atas tingkat aman aplikasi dana terimakasih
"tolong di perbaiki system kepekaan kepada pengguna APK DANA.. kasih kepekaan yg cepat.. respon yg cepat agar transaksi tidak terhambat.. saldo saya belum di kembalikan, topup via alfa keterangan sukses tapi belum bertambah saldo nya, dan resolusi sudah berulang ulang.. masih belum saja update",1,Negatif,tolong di perbaiki system kepekaan kepada pengguna apk dana kasih kepekaan yg cepat respon yg cepat agar transaksi tidak terhambat saldo saya belum di kembalikan topup via alfa keterangan sukses tapi belum bertambah saldo nya dan resolusi sudah berulang ulang masih belum saja update,tolong perbaiki system kepekaan pengguna apk dana kasih kepekaan yg cepat respon yg cepat transaksi terhambat saldo kembalikan topup via alfa keterangan sukses bertambah saldo nya resolusi berulang ulang update,"['tolong', 'perbaiki', 'system', 'kepekaan', 'pengguna', 'apk', 'dana', 'kasih', 'kepekaan', 'yg', 'cepat', 'respon', 'yg', 'cepat', 'transaksi', 'terhambat', 'saldo', 'kembalikan', 'topup', 'via', 'alfa', 'keterangan', 'sukses', 'bertambah', 'saldo', 'nya', 'resolusi', 'berulang', 'ulang', 'update']",tolong baik system peka guna apk dana kasih peka yg cepat respon yg cepat transaksi hambat saldo kembali topup via alfa terang sukses tambah saldo nya resolusi ulang ulang update
"Topup saldo di Alfamart dan punya struk tapi saldo tidak bertambah, sudah melaporkan diaplikasi dan via email menunggu 1 sampai 2 hari tapi tidak ada kelanjutannya,..",1,Negatif,topup saldo di alfamart dan punya struk tapi saldo tidak bertambah sudah melaporkan diaplikasi dan via email menunggu  sampai  hari tapi tidak ada kelanjutannya,topup saldo alfamart struk saldo bertambah melaporkan diaplikasi via email menunggu kelanjutannya,"['topup', 'saldo', 'alfamart', 'struk', 'saldo', 'bertambah', 'melaporkan', 'diaplikasi', 'via', 'email', 'menunggu', 'kelanjutannya']",topup saldo alfamart struk saldo tambah lapor aplikasi via email tunggu lanjut
"Menggunakan dana sudah lama tp Di kecewain kali ini. Baru kali ini saya teransper ke rekening. saldo sudah terpotong, tetansaksi sukses. Tapi uang tidak masuk di rekening tujuan. Laporan pun cuek cuek aja .",1,Negatif,menggunakan dana sudah lama tp di kecewain kali ini baru kali ini saya teransper ke rekening saldo sudah terpotong tetansaksi sukses tapi uang tidak masuk di rekening tujuan laporan pun cuek cuek aja ,dana tp kecewain kali kali teransper rekening saldo terpotong tetansaksi sukses uang masuk rekening tujuan laporan cuek cuek aja,"['dana', 'tp', 'kecewain', 'kali', 'kali', 'teransper', 'rekening', 'saldo', 'terpotong', 'tetansaksi', 'sukses', 'uang', 'masuk', 'rekening', 'tujuan', 'laporan', 'cuek', 'cuek', 'aja']",dana tp kecewain kali kali teransper rekening saldo potong tetansaksi sukses uang masuk rekening tuju lapor cuek cuek aja
Sistem keamanan nya tolong di perbaikin dan diperketat...saldo saya hilang terus padahal sy tidak melakukan transaksi...sy sudah laporan pengaduan ke ke customer service tapi smpe sekarang gk ada tindakan apaun...tolong bantuan nya biar sy bisa nyaman dan gk risih bertransaksi di dana,1,Negatif,sistem keamanan nya tolong di perbaikin dan diperketatsaldo saya hilang terus padahal sy tidak melakukan transaksisy sudah laporan pengaduan ke ke customer service tapi smpe sekarang gk ada tindakan apauntolong bantuan nya biar sy bisa nyaman dan gk risih bertransaksi di dana,sistem keamanan nya tolong perbaikin diperketatsaldo hilang sy transaksisy laporan pengaduan customer service smpe gk tindakan apauntolong bantuan nya biar sy nyaman gk risih bertransaksi dana,"['sistem', 'keamanan', 'nya', 'tolong', 'perbaikin', 'diperketatsaldo', 'hilang', 'sy', 'transaksisy', 'laporan', 'pengaduan', 'customer', 'service', 'smpe', 'gk', 'tindakan', 'apauntolong', 'bantuan', 'nya', 'biar', 'sy', 'nyaman', 'gk', 'risih', 'bertransaksi', 'dana']",sistem aman nya tolong perbaikin diperketatsaldo hilang sy transaksisy lapor adu customer service smpe gk tindak apauntolong bantu nya biar sy nyaman gk risih transaksi dana
"Baru saja daftar isi saldo,uda di sadap sama oranguda ngak bisa lagi di buka,hancur kali aplikasi ini sangat mudah di ambil orang.",1,Negatif,baru saja daftar isi saldouda di sadap sama oranguda ngak bisa lagi di bukahancur kali aplikasi ini sangat mudah di ambil orang,daftar isi saldouda sadap oranguda ngak bukahancur kali aplikasi mudah ambil orang,"['daftar', 'isi', 'saldouda', 'sadap', 'oranguda', 'ngak', 'bukahancur', 'kali', 'aplikasi', 'mudah', 'ambil', 'orang']",daftar isi saldouda sadap oranguda ngak bukahancur kali aplikasi mudah ambil orang
"Sangat parah sekarang pakai dana .. transaksi pakai QRIS status berhasil tapi saldo tidak masuk ke penerima , udah live chat 2x24 ga ada respon sama sekali email pun sama ga ada respon juga",1,Negatif,sangat parah sekarang pakai dana  transaksi pakai qris status berhasil tapi saldo tidak masuk ke penerima  udah live chat x ga ada respon sama sekali email pun sama ga ada respon juga,parah pakai dana transaksi pakai qris status berhasil saldo masuk penerima udah live chat x ga respon email ga respon,"['parah', 'pakai', 'dana', 'transaksi', 'pakai', 'qris', 'status', 'berhasil', 'saldo', 'masuk', 'penerima', 'udah', 'live', 'chat', 'x', 'ga', 'respon', 'email', 'ga', 'respon']",parah pakai dana transaksi pakai qris status hasil saldo masuk terima udah live chat x ga respon email ga respon
"aplikasi keamana kurang baik kenapa saldonya hilang, sedangkan saya tidak melakukan transaksi.. sudah mengajukan pelaporan tapi belum ad blasannya.. ad solusinya kah kalaw tidak ad solusi mending aplikasinya di tutup jangan ad lebih banyak korban...",1,Negatif,aplikasi keamana kurang baik kenapa saldonya hilang sedangkan saya tidak melakukan transaksi sudah mengajukan pelaporan tapi belum ad blasannya ad solusinya kah kalaw tidak ad solusi mending aplikasinya di tutup jangan ad lebih banyak korban,aplikasi keamana saldonya hilang transaksi mengajukan pelaporan ad blasannya ad solusinya kah kalaw ad solusi mending aplikasinya tutup ad korban,"['aplikasi', 'keamana', 'saldonya', 'hilang', 'transaksi', 'mengajukan', 'pelaporan', 'ad', 'blasannya', 'ad', 'solusinya', 'kah', 'kalaw', 'ad', 'solusi', 'mending', 'aplikasinya', 'tutup', 'ad', 'korban']",aplikasi keamana saldo hilang transaksi aju lapor ad blasannya ad solusi kah kalaw ad solusi mending aplikasi tutup ad korban
"Tolong dong dana perketat lagi keamanan nya,ini kok saldo ku berkurang 180k,,pas diliat diriwayat nya ada transfer an ke google Ke VPN turbo,masa pihak VPN bisa sedot dana, padahal td malam sama sekali gak ada proses transaksi manual dr kami,",4,Positif,tolong dong dana perketat lagi keamanan nyaini kok saldo ku berkurang kpas diliat diriwayat nya ada transfer an ke google ke vpn turbomasa pihak vpn bisa sedot dana padahal td malam sama sekali gak ada proses transaksi manual dr kami,tolong dana perketat keamanan nyaini saldo ku berkurang kpas diliat diriwayat nya transfer an google vpn turbomasa vpn sedot dana td malam gak proses transaksi manual dr,"['tolong', 'dana', 'perketat', 'keamanan', 'nyaini', 'saldo', 'ku', 'berkurang', 'kpas', 'diliat', 'diriwayat', 'nya', 'transfer', 'an', 'google', 'vpn', 'turbomasa', 'vpn', 'sedot', 'dana', 'td', 'malam', 'gak', 'proses', 'transaksi', 'manual', 'dr']",tolong dana ketat aman nyaini saldo ku kurang kpas liat riwayat nya transfer an google vpn turbomasa vpn sedot dana td malam gak proses transaksi manual dr
"Dana di update Mulu tapi gak bagus bagus, kalo mau tf suruh update ke premium, udah pernah di update ke premium malah suruh update lagi, malah kalo update ke 2 kali gak bisa pake data yang sama, gimana ceritanya kaya gitu",1,Negatif,dana di update mulu tapi gak bagus bagus kalo mau tf suruh update ke premium udah pernah di update ke premium malah suruh update lagi malah kalo update ke  kali gak bisa pake data yang sama gimana ceritanya kaya gitu,dana update mulu gak bagus bagus kalo tf suruh update premium udah update premium suruh update kalo update kali gak pake data gimana ceritanya kaya gitu,"['dana', 'update', 'mulu', 'gak', 'bagus', 'bagus', 'kalo', 'tf', 'suruh', 'update', 'premium', 'udah', 'update', 'premium', 'suruh', 'update', 'kalo', 'update', 'kali', 'gak', 'pake', 'data', 'gimana', 'ceritanya', 'kaya', 'gitu']",dana update mulu gak bagus bagus kalo tf suruh update premium udah update premium suruh update kalo update kali gak pake data gimana cerita kaya gitu
"Saya sudah kecewa dari pihak developer aplikasi DANA, Kemarin saldo dana aku 50.000 disedot oleh google padahal saya tidak ada pembelian, terus saya isi saldo lagi 60.000 masih kejadian yg sama, saya mengajukan permohonan pengembalian saldo saya , saya telp pihak developer DANA kata nya isi top up 190.000 genapkan jadi 300.000, saya top up eh malah hilang semua saldo saya, disini saya mulai kecewa dengan aplikasi ini, Jadi mohon maaf saya unistal aplikasi ini, klo semua saldo saya dikembalikan",1,Negatif,saya sudah kecewa dari pihak developer aplikasi dana kemarin saldo dana aku  disedot oleh google padahal saya tidak ada pembelian terus saya isi saldo lagi  masih kejadian yg sama saya mengajukan permohonan pengembalian saldo saya  saya telp pihak developer dana kata nya isi top up  genapkan jadi  saya top up eh malah hilang semua saldo saya disini saya mulai kecewa dengan aplikasi ini jadi mohon maaf saya unistal aplikasi ini klo semua saldo saya dikembalikan,kecewa developer aplikasi dana kemarin saldo dana disedot google pembelian isi saldo kejadian yg mengajukan permohonan pengembalian saldo telp developer dana nya isi top up genapkan top up eh hilang saldo kecewa aplikasi mohon maaf unistal aplikasi klo saldo dikembalikan,"['kecewa', 'developer', 'aplikasi', 'dana', 'kemarin', 'saldo', 'dana', 'disedot', 'google', 'pembelian', 'isi', 'saldo', 'kejadian', 'yg', 'mengajukan', 'permohonan', 'pengembalian', 'saldo', 'telp', 'developer', 'dana', 'nya', 'isi', 'top', 'up', 'genapkan', 'top', 'up', 'eh', 'hilang', 'saldo', 'kecewa', 'aplikasi', 'mohon', 'maaf', 'unistal', 'aplikasi', 'klo', 'saldo', 'dikembalikan']",kecewa developer aplikasi dana kemarin saldo dana sedot google beli isi saldo jadi yg aju mohon kembali saldo telp developer dana nya isi top up genap top up eh hilang saldo kecewa aplikasi mohon maaf unistal aplikasi klo saldo kembali
"Aplikasi goblokk saldo saya 500 rbu gk bisa di tarik harus upgrade ke dana premium lagi,,padahal dari awal pake apk ini sudah berhasil JD dana premium pas upgrade gagal Mulu ,JD gk bisa di ambil uang saldo nya,,dasar aplikasi goblokk anjigg",1,Negatif,aplikasi goblokk saldo saya  rbu gk bisa di tarik harus upgrade ke dana premium lagipadahal dari awal pake apk ini sudah berhasil jd dana premium pas upgrade gagal mulu jd gk bisa di ambil uang saldo nyadasar aplikasi goblokk anjigg,aplikasi goblokk saldo rbu gk tarik upgrade dana premium lagipadahal pake apk berhasil jd dana premium pas upgrade gagal mulu jd gk ambil uang saldo nyadasar aplikasi goblokk anjigg,"['aplikasi', 'goblokk', 'saldo', 'rbu', 'gk', 'tarik', 'upgrade', 'dana', 'premium', 'lagipadahal', 'pake', 'apk', 'berhasil', 'jd', 'dana', 'premium', 'pas', 'upgrade', 'gagal', 'mulu', 'jd', 'gk', 'ambil', 'uang', 'saldo', 'nyadasar', 'aplikasi', 'goblokk', 'anjigg']",aplikasi goblokk saldo rbu gk tarik upgrade dana premium lagipadahal pake apk hasil jd dana premium pas upgrade gagal mulu jd gk ambil uang saldo nyadasar aplikasi goblokk anjigg
"Dari awal instal udah lebih 1 thn verifikasi premium selalu ditolak,padahal E KTP asli, kok hasilnya palsu, udah di tambahin KSK asli jg msh ditolak, aplikasi ga bener nih, uninstal aja, mendibg pake LINK g ribet",2,Negatif,dari awal instal udah lebih  thn verifikasi premium selalu ditolakpadahal e ktp asli kok hasilnya palsu udah di tambahin ksk asli jg msh ditolak aplikasi ga bener nih uninstal aja mendibg pake link g ribet,instal udah thn verifikasi premium ditolakpadahal e ktp asli hasilnya palsu udah tambahin ksk asli jg msh ditolak aplikasi ga bener nih uninstal aja mendibg pake link g ribet,"['instal', 'udah', 'thn', 'verifikasi', 'premium', 'ditolakpadahal', 'e', 'ktp', 'asli', 'hasilnya', 'palsu', 'udah', 'tambahin', 'ksk', 'asli', 'jg', 'msh', 'ditolak', 'aplikasi', 'ga', 'bener', 'nih', 'uninstal', 'aja', 'mendibg', 'pake', 'link', 'g', 'ribet']",instal udah thn verifikasi premium ditolakpadahal e ktp asli hasil palsu udah tambahin ksk asli jg msh tolak aplikasi ga bener nih uninstal aja mendibg pake link g ribet
"Kedepannya di perbaiki dalam hal update data ya kak, soalnya banyak pengguna yang merasa menggunakan dana tapi lemot aplikasinya, kecepatan aplikasi diperbaiki. Sukses selalu ya kak buat dana.",4,Positif,kedepannya di perbaiki dalam hal update data ya kak soalnya banyak pengguna yang merasa menggunakan dana tapi lemot aplikasinya kecepatan aplikasi diperbaiki sukses selalu ya kak buat dana,kedepannya perbaiki update data ya kak pengguna dana lemot aplikasinya kecepatan aplikasi diperbaiki sukses ya kak dana,"['kedepannya', 'perbaiki', 'update', 'data', 'ya', 'kak', 'pengguna', 'dana', 'lemot', 'aplikasinya', 'kecepatan', 'aplikasi', 'diperbaiki', 'sukses', 'ya', 'kak', 'dana']",depan baik update data ya kak guna dana lot aplikasi cepat aplikasi baik sukses ya kak dana
Saldo tertahan batal mengirim sudah 2 hari belum ada kejelasan untuk di kembalikan... Berbeda dengan aplikasi Bank konvensional contoh livin dari Bank Mandiri... Jika gagal transfer uang cepat di kembalikan dalam hitungan menit... Saya sesalkan Jika di saat Pengiriman dana Darurat uang tertahan berhari-hari yang seharusnya secepatnya dibayarkan... Chatlive tidak ada di aplikasi Hannya chat sistem komputer... Hanya balasan bersabar dan bersabar... TOLONG DI PERBAIKI SISTEMNYA RESPONNYA DONG,1,Negatif,saldo tertahan batal mengirim sudah  hari belum ada kejelasan untuk di kembalikan berbeda dengan aplikasi bank konvensional contoh livin dari bank mandiri jika gagal transfer uang cepat di kembalikan dalam hitungan menit saya sesalkan jika di saat pengiriman dana darurat uang tertahan berharihari yang seharusnya secepatnya dibayarkan chatlive tidak ada di aplikasi hannya chat sistem komputer hanya balasan bersabar dan bersabar tolong di perbaiki sistemnya responnya dong,saldo tertahan batal mengirim kejelasan kembalikan berbeda aplikasi bank konvensional contoh livin bank mandiri gagal transfer uang cepat kembalikan hitungan menit sesalkan pengiriman dana darurat uang tertahan berharihari secepatnya dibayarkan chatlive aplikasi hannya chat sistem komputer balasan bersabar bersabar tolong perbaiki sistemnya responnya,"['saldo', 'tertahan', 'batal', 'mengirim', 'kejelasan', 'kembalikan', 'berbeda', 'aplikasi', 'bank', 'konvensional', 'contoh', 'livin', 'bank', 'mandiri', 'gagal', 'transfer', 'uang', 'cepat', 'kembalikan', 'hitungan', 'menit', 'sesalkan', 'pengiriman', 'dana', 'darurat', 'uang', 'tertahan', 'berharihari', 'secepatnya', 'dibayarkan', 'chatlive', 'aplikasi', 'hannya', 'chat', 'sistem', 'komputer', 'balasan', 'bersabar', 'bersabar', 'tolong', 'perbaiki', 'sistemnya', 'responnya']",saldo tahan batal kirim jelas kembali beda aplikasi bank konvensional contoh livin bank mandiri gagal transfer uang cepat kembali hitung menit sesal kirim dana darurat uang tahan berharihari cepat bayar chatlive aplikasi hannya chat sistem komputer balas sabar sabar tolong baik sistem responnya
"Apk babii, skarang top up sllu kena potongan, mmang apk kkontoll ..Lama"" Nii apk , malah tambah bego , makin update .. Abis update malah , ga bisa ngapa"" In , yg bikin bego CS nya ga bisa nyelesaiin masalah ..",1,Negatif,apk babii skarang top up sllu kena potongan mmang apk kkontoll lama nii apk  malah tambah bego  makin update  abis update malah  ga bisa ngapa in  yg bikin bego cs nya ga bisa nyelesaiin masalah ,apk babii skarang top up sllu kena potongan mmang apk kkontoll nii apk bego update abis update ga ngapa in yg bikin bego cs nya ga nyelesaiin,"['apk', 'babii', 'skarang', 'top', 'up', 'sllu', 'kena', 'potongan', 'mmang', 'apk', 'kkontoll', 'nii', 'apk', 'bego', 'update', 'abis', 'update', 'ga', 'ngapa', 'in', 'yg', 'bikin', 'bego', 'cs', 'nya', 'ga', 'nyelesaiin']",apk babi skarang top up sllu kena potong mmang apk kkontoll nii apk bego update abis update ga ngapa in yg bikin bego cs nya ga nyelesaiin
